2025-06-09 21:37:17,285 - INFO - 以直接模式启动爬虫
2025-06-09 21:37:17,285 - INFO - 开始运行爬虫，用户名: 20245224
2025-06-09 21:37:17,285 - INFO - ====== WebDriver manager ======
2025-06-09 21:37:18,183 - INFO - Get LATEST chromedriver version for google-chrome
2025-06-09 21:37:18,238 - ERROR - Driver initialization failed: Could not reach host. Are you offline?
2025-06-09 21:37:18,238 - ERROR - Spider failed: Could not reach host. Are you offline?
2025-06-09 21:38:11,328 - INFO - 程序启动
2025-06-09 21:38:11,328 - INFO - 当前工作目录: D:\code\newproject
2025-06-09 21:38:11,328 - INFO - Python版本: 3.8.6 (tags/v3.8.6:db45529, Sep 23 2020, 15:52:53) [MSC v.1927 64 bit (AMD64)]
2025-06-09 21:38:11,330 - INFO - ✅ 已设置目录权限: D:\code\newproject\data
2025-06-09 21:38:11,333 - INFO - ✅ 写入权限测试通过
2025-06-09 21:38:11,334 - INFO - 以直接模式启动爬虫
2025-06-09 21:38:11,336 - INFO - 开始运行爬虫，用户名: 20245224
2025-06-09 21:38:11,336 - INFO - ====== WebDriver manager ======
2025-06-09 21:38:12,100 - INFO - Get LATEST chromedriver version for google-chrome
2025-06-09 21:38:12,159 - ERROR - Driver initialization failed: Could not reach host. Are you offline?
2025-06-09 21:38:12,159 - ERROR - Spider failed: Could not reach host. Are you offline?
2025-06-09 21:39:54,268 - INFO - 程序启动
2025-06-09 21:39:54,268 - INFO - 当前工作目录: D:\code\newproject
2025-06-09 21:39:54,268 - INFO - Python版本: 3.8.6 (tags/v3.8.6:db45529, Sep 23 2020, 15:52:53) [MSC v.1927 64 bit (AMD64)]
2025-06-09 21:39:54,270 - INFO - ✅ 已设置目录权限: D:\code\newproject\data
2025-06-09 21:39:54,272 - INFO - ✅ 写入权限测试通过
2025-06-09 21:39:54,272 - INFO - 以直接模式启动爬虫
2025-06-09 21:39:54,272 - INFO - 开始运行爬虫，用户名: 20245224
2025-06-09 21:39:54,273 - INFO - ====== WebDriver manager ======
2025-06-09 21:39:55,105 - INFO - Get LATEST chromedriver version for google-chrome
2025-06-09 21:39:55,164 - ERROR - Driver initialization failed: Could not reach host. Are you offline?
2025-06-09 21:39:55,164 - ERROR - Spider failed: Could not reach host. Are you offline?
2025-06-09 21:42:07,950 - INFO - 程序启动
2025-06-09 21:42:07,950 - INFO - 当前工作目录: D:\code\newproject
